bathrooms,bedrooms,link,listing_type,location,price,purpose,size_sqm,title,source,price_per_sqm,beds_bin
6.0,4,https://www.dubizzle.com.om/en/ad/%D9%85%D9%86%D8%B2%D9%84-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%AC%D8%AD%D9%84%D9%88%D8%AA%D8%A7%D9%84%D8%B9%D8%A7%D9%85%D8%B1%D8%A7%D8%AA-ID130423499.html,For Sale,"Al Amarat, Muscat",50000.0,Sale,200.0,,dubizzle,250.0,"(3, 4]"
4.0,3,https://www.dubizzle.com.om/en/ad/%D9%81%D9%8A%D9%84%D8%A7-%D8%AF%D9%88%D8%B1%D8%A7%D8%AA-%D8%A7%D8%B1%D8%B6%D9%8A-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%AE%D9%84%D9%81-%D8%A7%D9%84%D9%85%D8%B9%D8%A8%D9%8A%D9%84%D8%A9-%D8%A7%D9%84%D8%AB%D8%A7%D9%85%D9%86%D8%A9-%D9%82%D8%B1%D9%8A%D8%A8-%D9%85%D9%86-%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%B3%D9%84%D8%B7%D8%A7%D9%86-%D9%87%D9%8A%D8%AB%D9%85-ID130423185.html,For Sale,"Barka, Al Batinah",48999.0,Sale,200.0,,dubizzle,244.995,"(2, 3]"
4.0,3,https://www.dubizzle.com.om/en/ad/luxurious-prime-muscat-location-sea-view-ID130423072.html,For Sale,"Muscat - Other, Muscat",419536.61,Sale,200.0,Luxurious Prime Muscat Location Sea View,dubizzle,2097.68305,"(2, 3]"
4.0,3,https://www.dubizzle.com.om/en/ad/prime-muscat-location-sea-view-luxurious-ID130423034.html,For Sale,"Muscat - Other, Muscat",419536.61,Sale,200.0,Prime Muscat Location Sea View Luxurious,dubizzle,2097.68305,"(2, 3]"
7.0,6,https://www.dubizzle.com.om/en/ad/%D9%81%D9%84%D9%87-%D9%883-%D8%B4%D9%82%D9%82-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%A7%D9%84%D8%B9%D8%A7%D9%85%D8%B1%D8%A7%D8%AA-ID130088024.html,For Sale,"Al Amarat, Muscat",85000.0,Sale,200.0,3,dubizzle,425.0,"(4, 6]"
3.0,3,https://www.dubizzle.com.om/en/ad/%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%A7%D9%84%D8%B9%D8%A7%D9%85%D8%B1%D8%A7%D8%AA-%D8%A7%D9%84%D9%85%D8%AD%D8%AC-ID130422026.html,For Sale,"Al Amarat, Muscat",25000.0,Sale,200.0,,dubizzle,125.0,"(2, 3]"
9.0,9,https://www.dubizzle.com.om/en/ad/%D9%81%D9%8A%D9%84%D8%A7-%D8%B1%D8%A7%D9%82%D9%8A%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D8%A7%D9%84%D8%AE%D9%88%D8%B6-%D8%A8%D8%AC%D8%A7%D9%86%D8%A8-%D9%85%D8%B1%D9%83%D8%B2-%D8%B5%D8%AD%D9%8A-%D8%A7%D9%84%D8%AE%D9%88%D8%B6-ID130421751.html,For Sale,"Al Khoud, Muscat",130000.0,Sale,200.0,,dubizzle,650.0,"(6, 15]"
5.0,6,https://www.dubizzle.com.om/en/ad/%D9%81%D9%8A%D9%84%D8%A7-%D9%85%D9%86%D9%81%D8%B5%D9%84%D8%A9-400-%D8%A7%D9%84%D9%85%D9%88%D8%A7%D9%84%D8%AD-ID128248307.html,For Sale,"Al Mawaleh, Muscat",117000.0,Sale,200.0,400,dubizzle,585.0,"(4, 6]"
4.0,3,https://www.dubizzle.com.om/en/ad/%D9%85%D9%86%D8%B2%D9%84-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%A8%D9%88%D9%84%D8%A7%D9%8A%D8%A9-%D8%A8%D8%B1%D9%83%D8%A7%D8%A1-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D8%AD%D8%B1%D8%A7%D8%AF%D9%8A-%D9%81%D8%B1%D8%B5%D8%A9-%D9%85%D9%86%D8%A7%D8%B3%D8%A8%D8%A9-%D8%AC%D8%AF%D8%A7-ID129994024.html,For Sale,"Barka, Al Batinah",47500.0,Sale,200.0,,dubizzle,237.5,"(2, 3]"
5.0,5,https://www.dubizzle.com.om/en/ad/%D8%AA%D9%88%D9%8A%D9%86-%D9%81%D9%8A%D9%84%D8%A7-%D8%B1%D8%A7%D9%82%D9%8A%D8%A9-%D8%AC%D8%AF%D8%A7-%D8%AE%D9%84%D9%81-%D8%A7%D9%84%D9%86%D8%B3%D9%8A%D9%85-ID130335563.html,For Sale,"Barka, Al Batinah",77000.0,Sale,200.0,,dubizzle,385.0,"(4, 6]"
5.0,5,https://www.dubizzle.com.om/en/ad/%D9%81%D9%8A%D9%84%D8%A7-vip-%D9%85%D9%86%D8%B7%D9%82%D9%87-%D9%87%D8%A7%D8%AF%D8%A6%D9%87-%D9%81%D9%8A-%D8%A7%D9%84%D9%85%D8%B9%D8%A8%D9%8A%D9%84%D8%A9-%D8%A7%D9%84%D8%AC%D9%86%D9%88%D8%A8%D9%8A%D9%87-%D9%88%D9%82%D8%B1%D9%8A%D8%A8%D9%87-%D9%85%D9%86-%D8%A7%D9%84%D8%AE%D8%B7-%D8%A7%D9%84%D8%B3%D8%B1%D9%8A%D8%B9-ID129335618.html,For Sale,"Al Maabilah, Muscat",120000.0,Sale,200.0,vip,dubizzle,600.0,"(4, 6]"
7.0,6,https://www.dubizzle.com.om/en/ad/%D8%AC%D8%B2%D8%A1-%D9%85%D9%86-%D8%AA%D9%88%D9%8A%D9%86-%D9%81%D9%8A%D9%84%D8%A7-%D9%85%D9%86%D9%81%D8%B5%D9%84%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%A7%D9%84%D8%B9%D8%A7%D9%85%D8%B1%D8%A7%D8%AA-%D8%A7%D9%84%D8%AE%D8%A7%D9%85%D8%B3%D8%A9-ID129776652.html,For Sale,"Al Amarat, Muscat",63000.0,Sale,200.0,,dubizzle,315.0,"(4, 6]"
6.0,4,https://www.dubizzle.com.om/en/ad/%D9%81%D9%8A%D9%84%D8%A7-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%A7%D8%AD%D8%AF%D9%89-%D8%A7%D9%84%D8%AA%D9%88%D9%8A%D9%86-%D9%85%D8%A8%D8%A7%D8%B4%D8%B1-%D9%85%D9%86-%D8%A7%D9%84%D9%85%D8%A7%D9%84%D9%83-%D8%B9%D8%AA%D9%83%D9%8A%D8%A9-%D8%B5%D9%86%D8%A7%D8%B9%D9%8A%D8%A9-%D9%82%D8%A7%D8%A8%D9%84-%D9%84%D9%84%D8%AA%D9%81%D8%A7%D9%88%D8%B6-ID129919383.html,For Sale,"Al Amarat, Muscat",57000.0,Sale,200.0,,dubizzle,285.0,"(3, 4]"
2.0,1,https://www.dubizzle.com.om/en/ad/muscat-bay-zen-residence-studio-downpayment-29085-ID130221608.html,For Sale,"Qantab, Muscat",67000.0,Sale,200.0,muscat bay zen residence studio downpayment 29 085,dubizzle,335.0,"(0, 1]"
5.0,4,https://www.dubizzle.com.om/en/ad/%D9%81%D9%8A%D9%84%D8%A7-%D9%85%D9%86-%D9%A3-%D8%B4%D9%82%D9%82-%D9%88%D8%A7%D8%B3%D8%B9%D8%A9-ID128363476.html,For Sale,"Al Hail, Muscat",146000.0,Sale,200.0,,dubizzle,730.0,"(3, 4]"
3.0,4,https://www.dubizzle.com.om/en/ad/%D9%81%D9%84%D9%87-%D8%B7%D8%A7%D8%A8%D9%82-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-ID129412966.html,For Sale,"Al Amarat, Muscat",38000.0,Sale,200.0,,dubizzle,190.0,"(3, 4]"
6.0,4,https://www.dubizzle.com.om/en/ad/%D9%85%D9%86%D8%B2%D9%84-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%A7%D9%84%D8%AF%D8%B3%D8%B1pa-ID129388948.html,For Sale,"Sumail, Al Dakhiliya",48000.0,Sale,200.0,PA,dubizzle,240.0,"(3, 4]"
1.0,1,https://www.dubizzle.com.om/en/ad/sea-and-marina-view-almouj-ID130420774.html,For Sale,"The Wave (Almouj), Muscat",79000.0,Sale,200.0,sea and marina view almouj,dubizzle,395.0,"(0, 1]"
6.0,6,https://www.dubizzle.com.om/en/ad/%D9%81%D9%84%D8%A9-%D8%B7%D8%A7%D8%A8%D9%82%D9%8A%D9%86-%D8%B9%D9%84%D9%89-%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D9%84%D8%B1%D8%AD%D8%A8%D8%A9-%D9%85%D9%82%D8%A7%D8%A8%D9%84-%D9%85%D8%AD%D8%B7%D8%A9-%D8%A7%D9%84%D8%AA%D9%86%D8%A7%D9%83%D8%B1-ID129613903.html,For Sale,"Al Amarat, Muscat",66000.0,Sale,200.0,,dubizzle,330.0,"(4, 6]"
6.0,4,https://www.dubizzle.com.om/en/ad/%D9%81%D9%8A%D9%84%D8%A7-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%A7%D9%84%D8%B9%D8%A7%D9%85%D8%B1%D8%A7%D8%AA-%D8%AD%D9%8A%D9%85-ID130420565.html,For Sale,"Al Amarat, Muscat",52000.0,Sale,200.0,,dubizzle,260.0,"(3, 4]"
6.0,6,https://www.dubizzle.com.om/en/ad/%D9%85%D9%86%D8%B2%D9%84-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%A8%D8%A7%D9%84%D8%A7%D8%AB%D8%A7%D8%AB-%D8%A7%D9%84%D8%AC%D8%AF%D9%8A%D8%AF-%D9%88-%D9%85%D9%83%D8%AA%D9%85%D9%84-%D8%A7%D9%84%D8%A7%D8%AC%D9%87%D8%B2%D9%87-%D8%A7%D9%84%D8%A5%D9%84%D9%83%D8%AA%D8%B1%D9%88%D9%86%D9%8A%D8%A9-ID130182417.html,For Sale,"Al Khaboura, Al Batinah",45500.0,Sale,200.0,,dubizzle,227.5,"(4, 6]"
3.0,2,https://www.dubizzle.com.om/en/ad/executive-class-one-bedroom-apartment-in-al-khwair-ID129908093.html,For Sale,"Al Khuwair, Muscat",48000.0,Sale,200.0,Executive class one bedroom apartment in Al Khwair,dubizzle,240.0,"(1, 2]"
3.0,2,https://www.dubizzle.com.om/en/ad/%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%B4%D9%82%D9%87-%D9%85%D9%83%D9%88%D9%86%D8%A9-%D9%85%D9%86-%D8%BA%D8%B1%D9%81%D9%87-%D9%88%D8%B5%D8%A7%D9%84%D9%87-%D9%88%D9%85%D8%B7%D8%A8%D8%AE-%D9%88%D8%AF%D9%88%D8%B1%D8%AA%D9%8A%D9%86-%D9%85%D9%8A%D8%A7%D9%87-%D9%81%D9%8A-%D8%A7%D9%84%D8%AE%D9%88%D8%B6-%D8%A7%D9%84%D8%B3%D8%A7%D8%AF%D8%B3%D8%A9-ID130418723.html,For Sale,"Al Khoud, Muscat",27000.0,Sale,200.0,,dubizzle,135.0,"(1, 2]"
5.0,4,https://www.dubizzle.com.om/en/ad/%D8%A8%D9%8A%D8%B9-%D9%81%D9%84%D9%87-%D8%B1%D8%A7%D9%82%D9%8A%D9%87-%D9%81%D9%8A-%D8%A7%D9%84%D9%85%D8%B9%D8%A8%D9%8A%D9%84%D9%87-ID110661899.html,For Sale,"Al Seeb, Muscat",78000.0,Sale,200.0,,dubizzle,390.0,"(3, 4]"
6.0,4,https://www.dubizzle.com.om/en/ad/%D8%A8%D9%8A%D8%AA-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%B3%D9%85%D8%A7%D8%A6%D9%84-%D8%B7%D9%88%D9%8A-%D8%A7%D9%84%D9%86%D8%B5-%D8%A7%D9%84%D8%AB%D8%A7%D9%84%D8%AB%D9%87-%D8%A8%D8%AC%D9%85%D9%8A%D8%B9-%D8%A7%D8%AF%D9%88%D8%A7%D8%AA%D9%87-%D8%A7%D9%84%D9%83%D9%87%D8%B1%D8%A8%D8%A7%D8%A6%D9%8A%D8%A9-ID130068987.html,For Sale,"Sumail, Al Dakhiliya",58000.0,Sale,200.0,,dubizzle,290.0,"(3, 4]"
5.0,2,https://www.dubizzle.com.om/en/ad/modern-2-bedroom-furnished-chalet-with-private-swimming-pool-for-sale-ID121873726.html,For Sale,"Barka, Al Batinah",59000.0,Sale,200.0,modern 2 bedroom furnished chalet with private swimming pool for sale,dubizzle,295.0,"(1, 2]"
6.0,4,https://www.dubizzle.com.om/en/ad/%D9%85%D9%86%D8%B2%D9%84-%D8%AC%D8%AF%D9%8A%D8%AF-%D9%81%D9%8A-%D8%A7%D9%84%D9%85%D9%88%D9%8A%D9%84%D8%AD-%D8%A7%D9%84%D8%B1%D8%A7%D8%A8%D8%B9%D8%A9-ID130180242.html,For Sale,"Sohar, Al Batinah",50000.0,Sale,200.0,,dubizzle,250.0,"(3, 4]"
7.0,6,https://www.dubizzle.com.om/en/ad/twin-villa-for-sale-in-amarat-no-8-ID130071557.html,For Sale,"Al Amarat, Muscat",76500.0,Sale,200.0,Twin Villa for sale in Amarat no 8,dubizzle,382.5,"(4, 6]"
5.0,4,https://www.dubizzle.com.om/en/ad/%D9%81%D9%8A%D9%84%D8%A7-%D8%AD%D8%AF%D9%8A%D8%AB%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%A7%D9%84%D9%85%D8%B9%D8%A8%D9%8A%D9%84%D8%A9-%D9%85%D8%B3%D9%83%D9%88%D9%86%D9%87-%D9%88-%D9%86%D8%B8%D9%8A%D9%81%D9%87-ID130415746.html,For Sale,"Al Maabilah, Muscat",90000.0,Sale,200.0,,dubizzle,450.0,"(3, 4]"
4.0,3,https://www.dubizzle.com.om/en/ad/%D8%AA%D9%88%D9%8A%D9%86-%D9%81%D9%8A%D9%84%D8%A7-%D8%AC%D8%AF%D9%8A%D8%AF%D8%A9-%D9%85%D8%AA%D9%84%D8%A7%D8%B5%D9%82%D8%A9-%D9%81%D9%8A-%D8%A8%D8%B1%D9%83%D8%A7%D8%A1-%D8%A7%D9%84%D8%B5%D9%88%D9%85%D8%AD%D8%A7%D9%86-%D9%8A%D9%85%D9%86%D8%B9-%D8%A7%D9%84%D9%88%D8%B3%D8%B7%D8%A7%D8%A1-ID130414476.html,For Sale,"Barka, Al Batinah",47000.0,Sale,200.0,,dubizzle,235.0,"(2, 3]"
5.0,2,https://www.dubizzle.com.om/en/ad/%D8%A7%D8%B3%D8%AA%D8%B1%D8%A7%D8%AD%D9%87-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%AC%D8%A7%D9%87%D8%B2%D9%87-%D9%88%D8%A8%D8%B3%D8%B9%D8%B1-%D8%B1%D8%AE%D9%8A%D8%B5-ID130414151.html,For Sale,"Barka, Al Batinah",59000.0,Sale,200.0,,dubizzle,295.0,"(1, 2]"
8.0,8,https://www.dubizzle.com.om/en/ad/%D9%88%D8%A7%D8%AF%D9%8A-%D8%A7%D9%84%D9%83%D8%A8%D9%8A%D8%B1-%D8%A8%D8%AC%D9%86%D8%A8-%D8%AC%D8%A7%D9%85%D8%B9-%D8%AC%D8%A7%D8%A8%D8%B1-%D8%A8%D9%86-%D8%B2%D9%8A%D8%AF-ID130413717.html,For Sale,"Al Wadi Al Kabir, Muscat",85000.0,Sale,200.0,,dubizzle,425.0,"(6, 15]"
3.0,2,https://www.dubizzle.com.om/en/ad/amazing-flat-in-bar-aljesah-fully-furnished-nice-view-ID129591463.html,For Sale,"Barr Al Jissah, Muscat",180000.0,Sale,200.0,amazing flat in bar Aljesah fully furnished nice view,dubizzle,900.0,"(1, 2]"
4.0,3,https://www.dubizzle.com.om/en/ad/amazing-fully-furnished-flat-in-zqantab-bar-al-jessah-ID129605203.html,For Sale,"Barr Al Jissah, Muscat",185000.0,Sale,200.0,amazing fully furnished flat in zQantab bar al jessah,dubizzle,925.0,"(2, 3]"
5.0,4,https://www.dubizzle.com.om/en/ad/nice-villa-near-wave-3-bedroom-ID111400028.html,For Sale,"Al Mawaleh, Muscat",100000.0,Sale,200.0,Nice villa near Wave 3 bedroom,dubizzle,500.0,"(3, 4]"
5.0,4,https://www.dubizzle.com.om/en/ad/%D9%81%D9%8A%D9%84%D8%A7-%D8%A8%D9%85%D8%AC%D9%85%D8%B9-%D8%B1%D8%AD%D8%A7%D8%A8-%D8%A7%D9%84%D8%B3%D9%83%D9%86%D9%8A-ID130411940.html,For Sale,"Al Mawaleh, Muscat",95000.0,Sale,200.0,,dubizzle,475.0,"(3, 4]"
5.0,4,https://www.dubizzle.com.om/en/ad/%DA%A4%D9%84%D8%A7-%D9%85%D9%86-%D8%A3%D8%B5%D9%84-%D8%AA%D9%88%D9%8A%D9%86-%DA%A4%D9%84%D8%A7-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%A7%D9%84%D9%85%D8%B9%D8%A8%D9%8A%D9%84%D9%87-%D8%A7%D9%84%D9%85%D8%B1%D8%AD%D9%84%D8%A9-%D8%A7%D9%84%D8%AB%D8%A7%D9%84%D8%AB%D8%A9-ID129233618.html,For Sale,"Al Maabilah, Muscat",67000.0,Sale,200.0,,dubizzle,335.0,"(3, 4]"
7.0,6,https://www.dubizzle.com.om/en/ad/%D9%85%D9%86%D8%B2%D9%84-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-ID129063421.html,For Sale,"Al Amarat, Muscat",66000.0,Sale,200.0,,dubizzle,330.0,"(4, 6]"
3.0,2,https://www.dubizzle.com.om/en/ad/%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%B4%D9%82%D9%87-%D9%81%D9%8A-%D8%B4%D8%A7%D8%B1%D8%B9-%D9%85%D8%B3%D9%82%D8%B7-%D9%85%D9%88%D9%84-%D9%82%D8%B1%D9%8A%D8%A8-%D9%85%D9%86-%D8%AE%D8%B7-%D8%A7%D9%84%D8%B3%D8%B1%D9%8A%D8%B9-ID130409867.html,For Sale,"Al Maabilah, Muscat",25000.0,Sale,200.0,,dubizzle,125.0,"(1, 2]"
9.0,9,https://www.dubizzle.com.om/en/ad/%D9%81%D9%8A%D9%84%D8%A7-%D8%AC%D8%AF%D9%8A%D8%AF%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%A7%D9%84%D8%AD%D9%8A%D9%84-%D8%A7%D9%84%D8%B3%D8%A8%D8%A8-%D8%A7%D9%84%D9%82%D8%B1%D9%8A%D8%A8%D8%A9-%D8%AC%D8%AF%D8%A7-%D9%85%D9%86-%D8%A7%D9%84%D8%B4%D8%A7%D8%B7%D8%A6-70-%D9%85%D8%AA%D8%B1-ID130409735.html,For Sale,"Al Seeb, Muscat",185000.0,Sale,200.0,70,dubizzle,925.0,"(6, 15]"
5.0,4,https://www.dubizzle.com.om/en/ad/brand-new-villa-near-al-rhmout-mosque-in-mobelah-excellent-location-ID127684471.html,For Sale,"Al Maabilah, Muscat",75000.0,Sale,200.0,Brand new villa near Al rhmout mosque in mobelah excellent location,dubizzle,375.0,"(3, 4]"
5.0,4,https://www.dubizzle.com.om/en/ad/corner-personal-villa-in-mobeleh-8-near-mosque-and-shops-ID125461492.html,For Sale,"Al Maabilah, Muscat",76000.0,Sale,200.0,corner personal villa in Mobeleh 8 near mosque and shops,dubizzle,380.0,"(3, 4]"
5.0,4,https://www.dubizzle.com.om/en/ad/%D9%81%D9%8A%D9%84%D8%A7-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%A7%D9%84%D8%AD%D9%8A%D9%84-%D8%A7%D9%84%D8%B4%D9%85%D8%A7%D9%84%D9%8A%D9%87-ID108453609.html,For Sale,"Al Seeb, Muscat",88500.0,Sale,200.0,,dubizzle,442.5,"(3, 4]"
1.0,1,https://www.dubizzle.com.om/en/ad/%D8%B4%D9%82%D9%87-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%B3%D9%88%D9%82-%D8%A7%D9%84%D8%AE%D9%88%D8%B6-%D8%A7%D9%84%D8%AA%D8%AC%D8%A7%D8%B1%D9%8A-ID108274652.html,For Sale,"Al Khoud, Muscat",38000.0,Sale,200.0,,dubizzle,190.0,"(0, 1]"
4.0,5,https://www.dubizzle.com.om/en/ad/%D9%85%D9%86%D8%B2%D9%84-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-ID130408994.html,For Sale,"Ibri, Al Dhahirah",53000.0,Sale,200.0,,dubizzle,265.0,"(4, 6]"
3.0,2,https://www.dubizzle.com.om/en/ad/%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%85%D9%86%D8%B2%D9%84-%D8%B4%D8%B9%D8%A8%D9%8A-%D9%81%D9%8A-%D8%A7%D9%84%D8%B3%D9%8A%D8%A8-%D9%85%D9%86%D8%B7%D9%82%D9%87-%D8%A7%D9%84%D8%B4%D8%B1%D8%A7%D8%AF%D9%8A-%D9%85%D8%A4%D8%AC%D8%B1-%D8%A8100-%D8%B1%D9%8A%D8%A7%D9%84-%D9%82%D8%A7%D8%A8%D9%84-%D9%84%D9%84%D8%B2%D9%8A%D8%A7%D8%AF%D9%87-ID130408880.html,For Sale,"Al Seeb, Muscat",28000.0,Sale,200.0,100,dubizzle,140.0,"(1, 2]"
7.0,6,https://www.dubizzle.com.om/en/ad/twin-villa-for-sale-ID130408414.html,For Sale,"Al Amarat, Muscat",79000.0,Sale,200.0,Twin Villa For Sale,dubizzle,395.0,"(4, 6]"
5.0,5,https://www.dubizzle.com.om/en/ad/luxury-villa-for-sale-in-al-mouj-ID130136575.html,For Sale,"The Wave (Almouj), Muscat",666000.0,Sale,200.0,Luxury Villa for sale in Al Mouj,dubizzle,3330.0,"(4, 6]"
9.0,9,https://www.dubizzle.com.om/en/ad/%D9%81%D9%8A%D9%84%D8%A7-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-ID130151330.html,For Sale,"Al Seeb, Muscat",130000.0,Sale,200.0,,dubizzle,650.0,"(6, 15]"
9.0,9,https://www.dubizzle.com.om/en/ad/%D9%81%D9%8A%D9%84%D8%A7-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%A8%D8%A7%D9%84%D9%85%D9%88%D8%A7%D9%84%D8%AD-%D8%A8%D8%B3%D8%B9%D8%B1-%D9%85%D8%BA%D8%B1%D9%8A-%D9%85%D9%86-%D8%A7%D9%84%D9%85%D8%A7%D9%84%D9%83-%D9%85%D8%A8%D8%A7%D8%B4%D8%B1%D8%A9-ID130407489.html,For Sale,"Al Mawaleh, Muscat",190000.0,Sale,200.0,,dubizzle,950.0,"(6, 15]"
5.0,4,https://www.dubizzle.com.om/en/ad/%D9%81%D9%8A%D9%84%D8%A7-%D8%A8%D8%A7%D9%84%D8%AD%D9%8A%D9%84-%D8%A7%D9%84%D8%B4%D9%85%D8%A7%D9%84%D9%8A%D9%87-%D8%AA%D9%85-%D8%AA%D8%AE%D9%81%D9%8A%D8%B6-%D8%A7%D9%84%D8%B3%D8%B9%D8%B1-ID129717884.html,For Sale,"Al Hail, Muscat",90000.0,Sale,200.0,,dubizzle,450.0,"(3, 4]"
3.0,2,https://www.dubizzle.com.om/en/ad/%D8%B4%D9%82%D8%A9-%D9%85%D8%A4%D8%AB%D8%AB%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%A7%D9%84%D9%85%D8%B9%D8%A8%D9%8A%D9%84%D8%A9-%D9%82%D8%B1%D8%A8-%D8%AC%D8%A7%D9%85%D8%B9-%D8%A7%D9%84%D8%AD%D9%8A%D8%A7%D8%A9-ID129223099.html,For Sale,"Al Maabilah, Muscat",24000.0,Sale,200.0,,dubizzle,120.0,"(1, 2]"
6.0,4,https://www.dubizzle.com.om/en/ad/%D9%85%D8%B3%D9%82%D8%B7-%D8%A7%D9%84%D8%B1%D8%A7%D9%88%D9%8A%D8%A9-%D8%A8%D8%B9%D8%AF-%D9%85%D8%B1%D9%83%D8%B2-%D8%B5%D8%AD%D9%8A-%D9%85%D8%B3%D9%82%D8%B7-%D8%B9%D9%84%D9%89-%D8%B4%D8%A7%D8%B1%D8%B9-%D9%85%D8%A8%D8%A7%D8%B4%D8%B1-ID120337483.html,For Sale,"Muscat - Other, Muscat",110000.0,Sale,200.0,,dubizzle,550.0,"(3, 4]"
2.0,2,https://www.dubizzle.com.om/en/ad/%D8%A8%D8%B1%D9%83%D8%A7%D8%A1-ID130406358.html,For Sale,"Barka, Al Batinah",29000.0,Sale,200.0,,dubizzle,145.0,"(1, 2]"
3.0,3,https://www.dubizzle.com.om/en/ad/%D9%85%D9%86%D8%B2%D9%84-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-ID129802536.html,For Sale,"Saham, Al Batinah",60000.0,Sale,200.0,,dubizzle,300.0,"(2, 3]"
2.0,2,https://www.dubizzle.com.om/en/ad/%D8%B5%D9%84%D8%A7%D9%84%D8%A9-%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%A8%D9%85%D9%88%D9%82%D8%B9-%D9%85%D9%85%D8%AA%D8%A7%D8%B2-ID129754287.html,For Sale,"Salalah, Dhofar",22500.0,Sale,200.0,,dubizzle,112.5,"(1, 2]"
4.0,3,https://www.dubizzle.com.om/en/ad/%D9%85%D9%86%D8%B2%D9%84-%D8%B7%D8%A7%D8%A8%D9%82%D9%8A%D9%86-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D9%85%D8%B5%D9%86%D8%B9%D9%87-ID130404791.html,For Sale,"Al Masn'a, Al Batinah",43000.0,Sale,200.0,,dubizzle,215.0,"(2, 3]"
5.0,4,https://www.dubizzle.com.om/en/ad/%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%85%D9%86%D8%B2%D9%84-%D8%B3%D9%83%D9%86%D9%8A-%D9%81%D9%8A-%D8%A7%D9%84%D8%AE%D9%88%D8%B6-%D9%85%D9%88%D9%82%D8%B9-%D9%85%D9%85%D9%8A%D8%B2-ID130404587.html,For Sale,"Al Khoud, Muscat",73000.0,Sale,200.0,,dubizzle,365.0,"(3, 4]"
4.0,3,https://www.dubizzle.com.om/en/ad/new-privat-ville-in-jebel-sifah-resort-for-sale-3-rooms-covered-pool-ID129727553.html,For Sale,"Al Sifah, Muscat",195000.0,Sale,200.0,new privat ville in Jebel Sifah Resort for sale 3 Rooms covered pool,dubizzle,975.0,"(2, 3]"
9.0,9,https://www.dubizzle.com.om/en/ad/%D9%81%D9%8A%D9%84%D8%A7-%D9%85%D8%B3%D8%AA%D9%82%D9%84%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D8%AD%D9%8A%D9%84-%D8%A7%D9%84%D8%AC%D9%86%D9%88%D8%A8%D9%8A%D8%A9-%D8%A8%D8%A7%D9%84%D9%82%D8%B1%D8%A8-%D9%85%D9%86-%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D9%84%D8%A8%D8%B1%D9%83%D8%A7%D8%AA-ID130404348.html,For Sale,"Al Hail, Muscat",175000.0,Sale,200.0,,dubizzle,875.0,"(6, 15]"
5.0,4,https://www.dubizzle.com.om/en/ad/%D9%81%D9%84%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-ID130404168.html,For Sale,"Al Maabilah, Muscat",100000.0,Sale,200.0,,dubizzle,500.0,"(3, 4]"
1.0,1,https://www.dubizzle.com.om/en/ad/%D8%B4%D9%82%D9%87-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-ID130404049.html,For Sale,"Al Khoud, Muscat",40000.0,Sale,200.0,,dubizzle,200.0,"(0, 1]"
